sale_id,date_id,product_id,customer_id,salesperson_id,location_id,units_sold,unit_price,revenue,discount_type,payment_method,delivery_status,return_status,return_amount
5379,974,P001,C1767,SP03,L02,9,152.43,186.6816,Seasonal,Cash,Pending,Partially Returned,464.42
5380,974,P006,C0295,SP02,L05,30,493.38,797.2418999999999,Promotional,Credit Card,Pending,Partially Returned,229.99
5381,975,P001,C0207,SP05,L01,11,255.59,1034.964,Bulk Purchase,Credit Card,Delivered,No Returns,128.9
5382,975,P003,C0390,SP05,L05,38,342.03,574.7195999999999,No Discount,Online Payment,Pending,No Returns,219.88
5383,976,P003,C0300,SP04,L10,46,374.36,3062.4832,Promotional,Installment,Cancelled,Partially Returned,188.35
5384,976,P004,C1348,SP04,L04,41,236.02,2545.1496,Promotional,Credit Card,Cancelled,Partially Returned,371.94
5385,976,P005,C1509,SP06,L02,34,294.45,3404.4864,Bulk Purchase,Online Payment,Pending,No Returns,451.57
5386,976,P005,C0946,SP06,L11,22,248.16,433.0752,Promotional,Installment,Pending,Partially Returned,196.25
5387,977,P001,C0324,SP06,L06,7,395.61,317.4912,Seasonal,Installment,Delivered,Returned,146.19
5388,977,P002,C0213,SP04,L09,14,372.82,3442.1376,Promotional,Online Payment,Delivered,Partially Returned,389.61
5389,977,P003,C1961,SP04,L07,44,48.24,1756.608,Seasonal,Online Payment,Pending,Returned,332.04
5390,977,P006,C0403,SP02,L12,12,356.05,2730.14016,No Discount,Cash,Delivered,Partially Returned,479.08
5391,977,P006,C0749,SP04,L03,43,383.08,459.9504000000001,Seasonal,Credit Card,Cancelled,No Returns,36.83
5392,978,P002,C2011,SP02,L04,28,441.35,1001.88576,Bulk Purchase,Cash,Pending,Partially Returned,190.05
5393,978,P002,C1625,SP03,L01,18,150.1,1082.088,Promotional,Cash,Delivered,Returned,79.53
5394,978,P004,C1823,SP01,L01,6,214.13,705.6447999999999,Bulk Purchase,Installment,Delivered,Returned,154.92
5395,978,P005,C0582,SP02,L06,33,47.34,1187.64,Seasonal,Credit Card,Delivered,Returned,198.17
5396,978,P006,C0124,SP03,L09,10,440.59,979.4048,Seasonal,Installment,Pending,Partially Returned,363.81
5397,979,P001,C1039,SP04,L12,26,360.44,2596.47936,Seasonal,Cash,Delivered,No Returns,395.57
5398,979,P003,C0676,SP01,L04,1,360.57,774.1094400000001,Seasonal,Installment,Delivered,Returned,224.87
5399,979,P003,C1739,SP02,L11,22,84.23,4063.616,Seasonal,Online Payment,Pending,No Returns,256.11
5400,979,P003,C0345,SP06,L08,22,302.26,309.888,Promotional,Installment,Pending,No Returns,121.24
5401,979,P005,C1389,SP05,L09,47,37.63,2027.77344,Seasonal,Installment,Cancelled,Partially Returned,163.65
5402,979,P005,C0825,SP06,L05,19,316.83,2688.5859,Promotional,Credit Card,Delivered,Returned,416.6
5403,979,P006,C0828,SP01,L02,34,205.17,2237.70624,Seasonal,Cash,Pending,Returned,206.31
5404,980,P001,C0423,SP01,L06,16,488.03,3802.6368,Seasonal,Installment,Pending,Partially Returned,489.05
5405,980,P001,C0649,SP04,L10,9,445.7,9623.04,Seasonal,Online Payment,Pending,Partially Returned,76.28
5406,980,P002,C1024,SP02,L01,46,98.51,3146.3712,Seasonal,Cash,Delivered,Returned,347.89
5407,980,P003,C1233,SP05,L09,32,351.76,602.1171200000001,Seasonal,Installment,Cancelled,No Returns,348.69
5408,980,P004,C0242,SP05,L11,38,330.79,321.7152,Seasonal,Installment,Cancelled,Partially Returned,238.02
5409,980,P005,C0894,SP02,L02,49,246.61,138.432,Bulk Purchase,Cash,Delivered,No Returns,316.63
5410,980,P005,C1871,SP02,L08,31,451.3,6058.800000000001,No Discount,Online Payment,Cancelled,Partially Returned,338.87
5411,981,P002,C1194,SP01,L08,18,125.47,2831.436,Seasonal,Cash,Delivered,Returned,227.13
5412,981,P004,C0355,SP03,L02,41,28.83,1803.40608,Bulk Purchase,Cash,Delivered,Partially Returned,257.12
5413,981,P005,C1799,SP01,L06,8,420.29,5343.912,Seasonal,Credit Card,Cancelled,Returned,484.16
5414,981,P005,C0642,SP02,L11,2,114.4,4531.2,Promotional,Credit Card,Cancelled,Returned,423.36
5415,982,P003,C0928,SP01,L10,4,462.11,4283.1936,Promotional,Cash,Cancelled,Returned,441.06
5416,982,P003,C0929,SP04,L06,43,176.19,2674.8288,Seasonal,Installment,Delivered,No Returns,396.01
5417,982,P004,C0902,SP01,L09,15,243.03,1565.1504,Seasonal,Credit Card,Cancelled,Partially Returned,150.76
5418,982,P004,C0603,SP06,L02,26,166.47,2465.2656,No Discount,Credit Card,Delivered,No Returns,449.87
5419,982,P005,C1304,SP02,L03,22,155.54,3190.7358,Seasonal,Credit Card,Delivered,Returned,486.88
5420,982,P005,C0977,SP04,L10,28,204.49,8620.303999999998,Bulk Purchase,Online Payment,Pending,No Returns,76.56
5421,982,P006,C1030,SP06,L04,35,350.86,552.40704,Promotional,Installment,Pending,No Returns,290.7
5422,983,P001,C1504,SP05,L08,19,289.35,5477.895,No Discount,Credit Card,Cancelled,No Returns,72.93
5423,983,P003,C0993,SP02,L08,5,481.22,6121.710000000001,No Discount,Online Payment,Pending,Returned,478.41
5424,983,P003,C1714,SP02,L05,11,412.18,295.56072,Promotional,Cash,Cancelled,Returned,359.42
5425,983,P003,C0012,SP05,L09,24,149.49,179.7734400000001,Bulk Purchase,Installment,Delivered,Returned,261.13
5426,984,P005,C2064,SP05,L01,49,196.2,300.9216,No Discount,Cash,Pending,Partially Returned,388.44
5427,985,P002,C1298,SP03,L06,26,150.54,2935.7568,Promotional,Installment,Pending,Returned,193.48
5428,985,P003,C0820,SP03,L10,11,65.15,591.024,Promotional,Online Payment,Cancelled,Partially Returned,204.01
5429,985,P003,C0847,SP04,L12,7,350.57,5136.176,Promotional,Online Payment,Pending,Returned,464.97
5430,985,P004,C2011,SP04,L10,29,463.92,6958.447999999999,Seasonal,Online Payment,Cancelled,Partially Returned,377.89
5431,986,P002,C1209,SP03,L10,20,421.13,5046.215999999999,Seasonal,Credit Card,Delivered,Partially Returned,150.35
5432,986,P002,C1199,SP03,L06,28,499.67,1746.048,No Discount,Installment,Delivered,No Returns,84.54
5433,986,P004,C1265,SP04,L07,42,355.65,265.1355,Seasonal,Credit Card,Delivered,No Returns,475.31
5434,986,P004,C1857,SP05,L07,17,211.52,2103.2928,Promotional,Cash,Cancelled,Returned,72.45
5435,986,P005,C0720,SP01,L03,28,477.87,4446.576,No Discount,Online Payment,Delivered,Returned,258.44
5436,986,P005,C1467,SP02,L01,48,184.63,1709.2656,Seasonal,Cash,Cancelled,Returned,478.82
5437,986,P006,C1542,SP06,L02,35,329.88,931.44576,Promotional,Cash,Pending,Returned,288.19
5438,987,P001,C0676,SP06,L07,45,113.18,883.9404,Bulk Purchase,Cash,Delivered,No Returns,468.82
5439,987,P002,C0940,SP04,L11,32,265.34,2110.944,Promotional,Credit Card,Delivered,Returned,37.87
5440,987,P003,C0320,SP06,L07,16,450.38,803.208,No Discount,Online Payment,Cancelled,Partially Returned,152.63
5441,987,P005,C1344,SP02,L07,3,110.58,3039.75,Bulk Purchase,Credit Card,Pending,Returned,400.67
5442,988,P001,C1103,SP05,L08,35,231.35,2987.442,No Discount,Cash,Pending,Returned,326.0
5443,988,P001,C1792,SP06,L06,18,19.25,3411.7632,Bulk Purchase,Installment,Pending,Returned,349.48
5444,988,P003,C1579,SP01,L08,20,420.76,529.092,Seasonal,Cash,Pending,Partially Returned,476.92
5445,988,P003,C1760,SP06,L05,11,293.93,2585.31,Bulk Purchase,Credit Card,Cancelled,No Returns,126.52
5446,988,P005,C0164,SP04,L12,13,149.58,858.6931200000001,No Discount,Installment,Cancelled,Returned,163.25
5447,988,P006,C0674,SP06,L03,1,38.91,1143.03312,Promotional,Cash,Delivered,Returned,156.53
5448,989,P001,C0479,SP02,L01,30,284.75,2744.224,Seasonal,Online Payment,Pending,No Returns,73.71
5449,989,P001,C0201,SP06,L09,3,43.08,4209.76512,Bulk Purchase,Cash,Pending,Partially Returned,447.57
5450,989,P002,C0016,SP02,L04,19,319.46,381.348,No Discount,Credit Card,Delivered,No Returns,102.29
5451,989,P002,C1859,SP03,L01,19,25.24,1644.104,No Discount,Online Payment,Cancelled,No Returns,343.44
5452,989,P005,C1142,SP02,L08,1,322.84,3806.595,Seasonal,Credit Card,Pending,No Returns,189.62
5453,989,P005,C1990,SP02,L07,33,221.4,3918.348,Bulk Purchase,Online Payment,Delivered,Partially Returned,357.67
5454,989,P005,C1044,SP03,L01,30,123.08,912.576,Promotional,Credit Card,Pending,No Returns,98.2
5455,990,P001,C2156,SP05,L12,2,148.61,951.97824,Seasonal,Installment,Pending,No Returns,193.53
5456,990,P003,C0245,SP06,L11,23,360.13,2636.64,Promotional,Credit Card,Delivered,Returned,172.08
5457,990,P005,C1403,SP02,L03,19,222.26,6475.788,No Discount,Online Payment,Pending,No Returns,469.39
5458,990,P006,C0113,SP01,L04,21,454.55,801.7056000000001,Promotional,Installment,Delivered,Partially Returned,226.21
5459,991,P003,C0256,SP03,L02,36,202.3,918.7315200000002,Seasonal,Cash,Pending,Partially Returned,69.86
5460,991,P006,C0877,SP03,L09,5,31.71,582.7712000000001,Seasonal,Online Payment,Cancelled,No Returns,328.99
5461,991,P006,C1253,SP06,L01,15,356.28,2101.554,Seasonal,Credit Card,Delivered,Partially Returned,233.13
5462,992,P003,C0103,SP03,L09,44,342.48,1700.77952,Promotional,Installment,Delivered,Partially Returned,495.19
5463,993,P001,C0273,SP02,L12,17,433.27,1021.5504,No Discount,Credit Card,Delivered,Partially Returned,480.89
5464,993,P003,C0734,SP03,L02,47,338.85,229.21472,No Discount,Installment,Cancelled,Returned,351.25
5465,993,P004,C0051,SP05,L02,11,496.88,556.2547200000001,Promotional,Installment,Pending,No Returns,111.68
5466,993,P006,C0428,SP03,L07,29,31.7,612.3096,Promotional,Installment,Pending,Partially Returned,267.19
5467,993,P006,C0198,SP06,L08,18,62.26,1054.674,Promotional,Cash,Cancelled,Returned,80.45
5468,994,P004,C0274,SP03,L03,19,83.76,2309.4234,Seasonal,Credit Card,Delivered,No Returns,160.35
5469,994,P004,C1255,SP04,L11,45,311.6,1374.6432,Promotional,Installment,Cancelled,No Returns,43.79
5470,994,P005,C1416,SP05,L09,34,108.03,1751.4288,Promotional,Credit Card,Cancelled,Returned,237.74
5471,994,P006,C1453,SP05,L06,18,444.02,5974.944,Bulk Purchase,Online Payment,Cancelled,Returned,236.59
5472,995,P001,C0844,SP06,L12,7,269.81,1438.3224,Seasonal,Credit Card,Delivered,Partially Returned,30.91
5473,995,P002,C1358,SP04,L02,18,462.56,2825.927999999999,No Discount,Credit Card,Cancelled,No Returns,366.13
5474,995,P003,C1015,SP03,L10,2,333.95,4073.244,No Discount,Credit Card,Cancelled,Partially Returned,396.51
5475,995,P006,C1597,SP06,L04,29,171.33,1688.50656,No Discount,Cash,Cancelled,Partially Returned,254.61
5476,996,P001,C1438,SP03,L05,21,91.11,2097.1132,Bulk Purchase,Online Payment,Cancelled,No Returns,485.65
5477,996,P001,C0590,SP04,L06,11,86.31,1911.888,No Discount,Credit Card,Cancelled,Returned,451.75
5478,996,P001,C1642,SP05,L10,32,258.53,2744.4928,Bulk Purchase,Installment,Cancelled,Partially Returned,226.28
5479,996,P001,C1864,SP06,L12,40,63.74,2159.7888,Bulk Purchase,Cash,Cancelled,No Returns,51.73
5480,996,P002,C0782,SP06,L08,46,84.11,1889.676,Bulk Purchase,Cash,Pending,Partially Returned,6.47
5481,996,P003,C1410,SP01,L08,47,165.9,577.422,No Discount,Cash,Delivered,No Returns,277.37
5482,996,P003,C1104,SP04,L02,28,308.18,3592.4672,Promotional,Online Payment,Delivered,Returned,434.5
5483,996,P006,C1627,SP02,L09,39,313.38,221.95712,Bulk Purchase,Installment,Cancelled,Returned,223.16
5484,997,P001,C0454,SP06,L12,47,380.4,962.7712,Bulk Purchase,Installment,Pending,No Returns,466.95
5485,997,P003,C0241,SP02,L05,33,223.19,1142.9418,Promotional,Credit Card,Pending,No Returns,331.21
5486,997,P003,C1302,SP03,L03,17,208.96,1234.16784,Bulk Purchase,Cash,Delivered,Partially Returned,80.51
5487,997,P003,C0122,SP04,L07,42,152.81,1886.724,No Discount,Cash,Delivered,Returned,5.53
5488,997,P005,C0839,SP03,L06,6,279.27,678.9120000000001,Seasonal,Installment,Delivered,Returned,229.37
5489,997,P006,C0605,SP02,L05,25,462.31,3050.1744,Seasonal,Online Payment,Cancelled,Partially Returned,480.92
5490,998,P001,C1883,SP06,L02,37,355.66,1115.688,Promotional,Credit Card,Delivered,No Returns,442.95
5491,998,P005,C0592,SP04,L09,5,77.58,3191.61216,Seasonal,Cash,Cancelled,Partially Returned,343.61
5492,998,P005,C1941,SP04,L02,7,422.35,853.2608000000001,Seasonal,Online Payment,Pending,Partially Returned,72.75
5493,998,P005,C1259,SP04,L04,33,267.67,1046.61504,Seasonal,Installment,Pending,Partially Returned,375.02
5494,998,P005,C0072,SP05,L07,10,201.9,1728.1908,No Discount,Cash,Cancelled,Returned,288.27
5495,998,P005,C1561,SP06,L06,48,26.8,4091.759999999999,No Discount,Credit Card,Pending,Partially Returned,123.6
5496,998,P006,C1389,SP01,L08,24,230.27,2305.206,Seasonal,Cash,Delivered,Returned,328.84
5497,999,P001,C0540,SP02,L06,37,381.41,5591.736,Bulk Purchase,Credit Card,Pending,No Returns,47.98
5498,999,P003,C0899,SP04,L06,44,368.63,3201.984,Promotional,Credit Card,Pending,Partially Returned,155.62
5499,999,P006,C0730,SP01,L06,10,492.23,4640.16,No Discount,Online Payment,Cancelled,Partially Returned,427.6
5500,999,P006,C0998,SP03,L09,47,49.93,6305.868800000001,Bulk Purchase,Online Payment,Delivered,Returned,294.44
5501,1000,P001,C1693,SP01,L03,28,17.29,2762.15184,Promotional,Cash,Cancelled,Returned,430.4
5502,1000,P002,C1382,SP02,L01,24,372.45,1767.276,No Discount,Credit Card,Pending,No Returns,492.03
5503,1000,P004,C1228,SP03,L06,31,342.6,899.856,No Discount,Credit Card,Cancelled,No Returns,349.62
5504,1000,P004,C1217,SP04,L11,29,93.35,4587.84,No Discount,Online Payment,Cancelled,Returned,284.48
5505,1000,P006,C1702,SP03,L05,22,66.43,262.3712,Seasonal,Installment,Cancelled,Partially Returned,371.75
5506,1001,P002,C0842,SP05,L10,39,399.42,2503.7824,Seasonal,Installment,Delivered,No Returns,162.4
5507,1001,P003,C1987,SP02,L09,10,395.29,2275.59552,No Discount,Cash,Delivered,No Returns,493.39
5508,1001,P003,C1831,SP03,L12,33,343.1,2094.7944,No Discount,Credit Card,Cancelled,Partially Returned,407.05
5509,1001,P003,C0579,SP03,L03,9,451.98,2002.65696,Seasonal,Installment,Pending,Returned,210.92
5510,1001,P006,C1144,SP04,L09,11,48.59,1641.08032,Promotional,Installment,Pending,Partially Returned,146.5
5511,1002,P002,C2052,SP01,L07,26,316.05,859.068,No Discount,Installment,Pending,Partially Returned,342.87
5512,1002,P002,C0095,SP03,L11,20,73.4,4659.008000000001,Seasonal,Online Payment,Pending,Returned,458.73
5513,1002,P003,C0556,SP03,L07,20,483.1,912.6683999999998,Bulk Purchase,Cash,Cancelled,No Returns,147.37
5514,1002,P003,C1770,SP05,L02,42,187.28,431.1216,Seasonal,Credit Card,Delivered,No Returns,375.01
5515,1002,P006,C2123,SP03,L09,5,489.8,2027.77344,Promotional,Installment,Cancelled,Partially Returned,16.59
5516,1002,P006,C1096,SP04,L09,49,124.96,3624.5616,Seasonal,Credit Card,Cancelled,Partially Returned,249.85
5517,1002,P006,C1780,SP06,L04,21,123.39,128.1312,No Discount,Installment,Delivered,Returned,463.82
5518,1003,P003,C0068,SP04,L12,17,30.81,1582.58304,Promotional,Cash,Cancelled,No Returns,481.33
5519,1003,P004,C0035,SP04,L01,21,242.58,1936.872,Promotional,Credit Card,Pending,Partially Returned,438.91
5520,1004,P001,C0728,SP01,L08,4,136.31,823.284,No Discount,Cash,Delivered,Returned,38.75
5521,1004,P001,C1121,SP03,L08,41,45.0,2532.636,Promotional,Installment,Pending,No Returns,95.33
5522,1004,P001,C1664,SP05,L03,21,156.74,3853.824480000001,Bulk Purchase,Cash,Pending,Returned,267.9
5523,1004,P004,C1099,SP02,L12,4,88.38,948.0288000000002,No Discount,Credit Card,Pending,Returned,276.09
5524,1004,P005,C1819,SP06,L05,1,277.14,2558.9564,Seasonal,Online Payment,Delivered,Returned,136.46
5525,1004,P005,C2152,SP06,L05,31,433.74,1046.2452,No Discount,Credit Card,Delivered,Returned,37.69
5526,1004,P006,C1639,SP06,L02,14,328.58,3896.3456,Promotional,Online Payment,Cancelled,No Returns,165.63
5527,1005,P002,C0647,SP01,L02,36,270.76,1863.5904,Promotional,Credit Card,Pending,Partially Returned,123.3
5528,1005,P002,C0987,SP06,L01,13,197.34,2335.998,No Discount,Credit Card,Cancelled,Partially Returned,379.99
5529,1005,P003,C1832,SP03,L02,38,391.46,879.2896000000001,Promotional,Online Payment,Delivered,Partially Returned,320.86
5530,1005,P004,C1219,SP01,L12,12,471.79,5228.7104,Seasonal,Online Payment,Cancelled,Partially Returned,32.19
5531,1005,P004,C0437,SP02,L08,20,474.11,4173.336,No Discount,Cash,Delivered,Partially Returned,258.16
5532,1005,P005,C0411,SP03,L09,39,381.46,1346.8224,Promotional,Cash,Delivered,Partially Returned,377.79
5533,1006,P002,C0869,SP06,L07,10,251.12,3178.686,No Discount,Online Payment,Delivered,Returned,347.81
5534,1006,P004,C1478,SP01,L02,17,254.12,1087.5648,No Discount,Installment,Delivered,Returned,286.62
5535,1006,P005,C1390,SP03,L06,37,60.61,7082.784,No Discount,Credit Card,Delivered,Returned,491.88
5536,1007,P001,C0429,SP06,L10,37,52.74,7130.592,Promotional,Credit Card,Pending,Returned,207.34
5537,1007,P002,C1536,SP03,L11,5,43.8,429.8240000000001,Bulk Purchase,Installment,Delivered,No Returns,144.46
5538,1007,P004,C0220,SP02,L02,37,458.37,3685.9648,Seasonal,Online Payment,Delivered,No Returns,286.24
5539,1007,P006,C0402,SP03,L05,38,67.28,604.2582,Promotional,Credit Card,Delivered,No Returns,68.01
5540,1008,P001,C0717,SP01,L07,32,247.68,1334.004,Seasonal,Installment,Pending,No Returns,22.43
5541,1008,P001,C0297,SP03,L04,44,327.94,713.00736,Seasonal,Cash,Pending,Partially Returned,175.2
5542,1008,P002,C1750,SP04,L06,26,52.17,2297.3568,Promotional,Installment,Pending,No Returns,463.44
5543,1008,P002,C0213,SP06,L03,47,330.1,1784.47536,Seasonal,Cash,Pending,Partially Returned,382.28
5544,1008,P005,C2032,SP01,L06,10,144.11,3816.72,Promotional,Credit Card,Pending,No Returns,232.97
5545,1009,P001,C0412,SP02,L02,22,104.31,956.3232,Bulk Purchase,Credit Card,Delivered,Partially Returned,141.72
5546,1009,P001,C1273,SP03,L04,9,135.84,1340.34048,Bulk Purchase,Installment,Pending,Partially Returned,116.34
5547,1009,P002,C0509,SP06,L07,42,403.94,1370.88,Bulk Purchase,Cash,Delivered,No Returns,170.59
5548,1009,P006,C0020,SP04,L02,46,45.81,3202.113599999999,Seasonal,Credit Card,Cancelled,Returned,408.63
5549,1009,P006,C1334,SP06,L08,22,196.97,1512.972,Bulk Purchase,Cash,Pending,No Returns,354.79
5550,1010,P001,C1487,SP02,L03,21,49.37,2103.6672,No Discount,Installment,Cancelled,Returned,267.76
5551,1010,P001,C0007,SP03,L04,42,218.04,148.8672,Seasonal,Installment,Cancelled,Returned,398.58
5552,1010,P001,C0778,SP05,L05,7,300.11,1664.481,Seasonal,Credit Card,Delivered,Returned,390.69
5553,1010,P003,C0157,SP02,L09,40,249.58,5612.428800000001,Seasonal,Online Payment,Delivered,Returned,277.6
5554,1010,P005,C2097,SP05,L08,29,355.16,774.936,Promotional,Installment,Pending,Partially Returned,189.44
5555,1010,P005,C0319,SP05,L11,33,226.88,3743.104,Bulk Purchase,Online Payment,Delivered,Partially Returned,291.79
5556,1011,P001,C2006,SP01,L12,24,245.32,1362.0672,No Discount,Credit Card,Delivered,Returned,218.99
5557,1011,P001,C1829,SP03,L05,28,186.07,981.89,No Discount,Online Payment,Pending,Partially Returned,280.72
5558,1011,P002,C1443,SP06,L01,3,298.15,914.802,No Discount,Credit Card,Delivered,No Returns,219.75
5559,1011,P004,C0443,SP04,L03,18,346.77,5764.284000000001,Bulk Purchase,Online Payment,Delivered,Partially Returned,244.94
5560,1011,P004,C1097,SP05,L06,27,70.76,3524.5056,Seasonal,Installment,Pending,No Returns,259.79
5561,1011,P006,C0254,SP01,L04,25,66.54,2495.29248,Promotional,Cash,Delivered,No Returns,154.41
5562,1012,P003,C1349,SP02,L06,28,102.11,1492.1088,No Discount,Installment,Delivered,Returned,331.08
5563,1012,P004,C1937,SP04,L10,3,422.58,1871.3408,Seasonal,Installment,Delivered,Returned,291.24
5564,1012,P004,C1828,SP05,L08,21,449.96,8408.52,No Discount,Online Payment,Delivered,No Returns,194.71
5565,1012,P005,C1945,SP04,L10,39,249.96,4946.6592,Bulk Purchase,Cash,Pending,No Returns,366.64
5566,1012,P005,C1034,SP05,L01,38,494.42,969.696,Bulk Purchase,Cash,Cancelled,Returned,463.98
5567,1013,P004,C2124,SP02,L02,21,92.94,1977.9648,Seasonal,Credit Card,Pending,Returned,475.37
5568,1013,P004,C1123,SP06,L05,8,413.49,562.6347999999999,Promotional,Online Payment,Cancelled,Returned,340.64
5569,1013,P006,C1381,SP06,L04,37,31.32,1350.63936,Seasonal,Installment,Delivered,Returned,40.31
5570,1014,P003,C1290,SP02,L12,15,399.59,805.9904,Seasonal,Installment,Pending,Partially Returned,39.26
5571,1014,P003,C0074,SP06,L07,38,129.74,418.0848,Promotional,Installment,Delivered,Returned,422.21
5572,1014,P004,C0254,SP06,L12,34,431.74,1884.1984,Promotional,Installment,Delivered,Returned,47.26
5573,1014,P004,C2105,SP06,L01,36,51.47,1078.812,No Discount,Credit Card,Pending,No Returns,106.48
5574,1014,P006,C0428,SP06,L01,40,266.33,215.376,Bulk Purchase,Credit Card,Delivered,Partially Returned,212.91
5575,1015,P001,C0788,SP03,L01,45,130.13,1189.5072,Promotional,Installment,Pending,Partially Returned,170.96
5576,1015,P002,C0782,SP04,L11,21,36.46,1235.4816,No Discount,Installment,Delivered,Returned,157.9
5577,1015,P005,C2034,SP03,L11,1,196.0,743.472,Seasonal,Credit Card,Cancelled,Partially Returned,331.66
5578,1016,P002,C1867,SP03,L07,38,220.81,1696.741199999999,No Discount,Cash,Pending,Partially Returned,194.31
